"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"6204","Type 11","62","04","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","Costumes, ensembles, vestes, robes, jupes, jupes-culottes, pantalons, salopettes à bretelles, culottes et shorts (autres que maillots de bain) ; femmes ou filles (non tricotées ni crochetées)"
"6205","Type 11","62","05","Shirts; men's or boys' (not knitted or crocheted)","Chemises ; pour hommes ou garçons (ni tricotés ni crochetés)"
"6206","Type 11","62","06","Blouses, shirts and shirt-blouses; women's or girls' (not knitted or crocheted)","Blouses, chemises et chemisiers chemises ; femmes ou filles (non tricotées ni crochetées)"
"6207","Type 11","62","07","Singlets and other vests, underpants, briefs, night-shirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys' (not knitted or crocheted)","Débardeurs et autres gilets, caleçons, caleçons, chemises de nuit, pyjamas, peignoirs, robes de chambre et articles similaires  ; pour hommes ou garçons (ni tricotés ni crochetés)"
"6208","Type 11","62","08","Singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls' (not knitted or crocheted)","Débardeurs et autres gilets, slips, jupons, caleçons, culottes, chemises de nuit, pyjamas, déshabillés, peignoirs, robes de chambre et articles similaires  ; femmes ou filles (non tricotées ni crochetées)"
"6209","Type 11","62","09","Garments and clothing accessories; babies' (not knitted or crocheted)","Vêtements et accessoires vestimentaires ; bébés (ni tricotés ni crochetés)"
"6210","Type 11","62","10","Garments made up of fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)","Vêtements confectionnés en tissus du n°5602, 5603, 5903, 5906 ou 5907 (ni tricoté ni crocheté)"
"6211","Type 11","62","11","Track suits, swimwear and other garments (not knitted or crocheted)","Survêtements, maillots de bain et autres vêtements (non tricotés ni crochetés)"
"6212","Type 11","62","12","Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; whether or not knitted or crocheted","Soutiens-gorge, gaines, corsets, bretelles, bretelles, jarretières et articles similaires et leurs parties ; même en bonneterie"
"6213","Type 11","62","13","Handkerchiefs (not knitted or crocheted)","Mouchoirs (ni tricotés ni crochetés)"
"6214","Type 11","62","14","Shawls, scarves, mufflers, mantillas, veils and the like (not knitted or crocheted)","Châles, écharpes, cache-nez, mantilles, voiles et articles similaires (autres qu'en bonneterie)"
"6215","Type 11","62","15","Ties, bow ties and cravats (not knitted or crocheted)","Cravates, noeuds papillons et cravates (non tricotés ni crochetés)"
"6216","Type 11","62","16","Gloves, mittens and mitts (not knitted or crocheted)","Gants, mitaines et mitaines (ni tricotés ni crochetés)"
"6217","Type 11","62","17","Clothing accessories n.e.s.; parts of garments or accessories other than those of heading no. 6212 (not knitted or crocheted)","Accessoires vestimentaires n.d.a.  ; parties de vêtements ou d'accessoires autres que celles du no. 6212 (ni tricoté ni crocheté)"
"6301","Type 11","63","01","Blankets and travelling rugs","Couvertures et tapis de voyage"
"6302","Type 11","63","02","Bed linen, table linen, toilet linen and kitchen linen","Linge de lit, linge de table, linge de toilette et linge de cuisine"
"6303","Type 11","63","03","Curtains (including drapes) and interior blinds; curtain or bed valances","Rideaux (y compris tentures) et stores intérieurs  ; rideaux ou cantonnières"
"6304","Type 11","63","04","Furnishing articles; excluding those of heading no. 9404","Articles d'ameublement ; à l'exclusion de ceux du no. 9404"
"6305","Type 11","63","05","Sacks and bags, of a kind used for the packing of goods","Sacs et sachets, des types utilisés pour l'emballage de marchandises"
"6306","Type 11","63","06","Tarpaulins, awnings and sunblinds, tents, sails for boats, sailboards or landcraft; camping goods","Bâches, auvents et stores, tentes, voiles pour bateaux, planches à voile ou chars à voile ; articles de camping"
"6307","Type 11","63","07","Textiles; made up articles n.e.s. in chapter 63, including dress patterns","Textiles ; articles confectionnés n.d.a. au chapitre 63, y compris les patrons de vêtements"
"6308","Type 11","63","08","Textiles; sets of woven fabric and yarn, with or without accessories, for making into rugs, tapestries, embroidered tablecloths, serviettes and similar textile articles, in packings for retail sale","Textiles ; ensembles de tissus et de fils tissés, avec ou sans accessoires, pour la confection de tapis, tapisseries, nappes brodées, serviettes et articles textiles similaires, en emballages pour la vente au détail"
"6309","Type 11","63","09","Textiles; worn clothing and other worn articles","Textiles ; vêtements usagés et autres articles usagés"
"6310","Type 11","63","10","Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials","Chiffons ; usagés ou neufs, chutes de ficelles, cordages, cordes et câbles et articles usés en ficelles, cordages, cordes ou câbles, en matières textiles"
"6401","Type 12","64","01","Footwear; waterproof, with outer soles and uppers of rubber or plastics, (uppers not fixed to the sole nor assembled by stitch, rivet, nail, screw, plug or similar)","Chaussure ; imperméables, à semelles extérieures et dessus en caoutchouc ou en matière plastique (dessus non fixés à la semelle ni assemblés par couture, rivet, clou, vis, cheville ou similaire)"
"6402","Type 12","64","02","Footwear; with outer soles and uppers of rubber or plastics (excluding waterproof footwear)","Chaussure ; à semelles extérieures et dessus en caoutchouc ou en matière plastique (à l'exclusion des chaussures étanches)"
"6403","Type 12","64","03","Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather","Chaussure ; à semelles extérieures en caoutchouc, matière plastique, cuir naturel ou reconstitué et dessus en cuir"
"6404","Type 12","64","04","Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials","Chaussure ; à semelles extérieures en caoutchouc, matière plastique, cuir naturel ou cuir reconstitué et dessus en matières textiles"
"6405","Type 12","64","05","Footwear; other footwear n.e.s. in chapter 64","Chaussure ; autres chaussures n.c.a. au chapitre 64"
"6406","Type 12","64","06","Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof","Chaussure ; parties de chaussures ; semelles intérieures amovibles, talonnettes et articles similaires amovibles ; guêtres, jambières et articles similaires, et leurs parties"
"6501","Type 12","65","01","Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons) of felt","Formes de chapeaux, corps de chapeaux et capuchons en feutre, non moulés ni à bords façonnés ; plateaux et manchons (y compris les manchons à fente) en feutre"
"6502","Type 12","65","02","Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed","Formes de chapeau  ; tressé ou réalisé par assemblage de bandes de toute matière, ni bloquées en forme, ni à bords confectionnés, ni doublées, ni parées"
"6503","Type 12","65","03","Hats and other felt headgear; made from the hat bodies, hoods or plateaux of heading no. 6501, whether or not lined or trimmed","Chapeaux et autres couvre-chefs en feutre ; fabriqués à partir des corps de chapeaux, capuchons ou plateaux du no. 6501, même doublés ou parés"
"6504","Type 12","65","04","Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed","Chapeaux et autres couvre-chefs  ; tressé ou réalisé par assemblage de bandes de toute matière, doublées ou garnies ou non"
"6505","Type 12","65","05","Hats and headgear; knitted or crocheted, or made up from lace, felt or other textile fabric in the piece (not in strips), whether or not lined or trimmed; hair-nets of any material, lined, trimmed or not","Chapeaux et couvre-chefs  ; en bonneterie ou en dentelle, feutre ou autre étoffe textile en pièces (non en bandes), même doublées ou garnies ; filets à cheveux en toutes matières, doublés, garnis ou non"
"6506","Type 12","65","06","Headgear; n.e.s. in chapter 65, whether or not lined or trimmed","Couvre-chefs  ; n.c.a. au chapitre 65, même doublés ou garnis"
"6507","Type 12","65","07","Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear","Bandeaux, doublures, housses, fonds de chapeaux, armatures de chapeaux, visières et jugulaires, pour chapellerie"
"6601","Type 12","66","01","Umbrellas; sun umbrellas (including walking stick umbrellas, garden umbrellas and similar umbrellas)","Parapluies ; parasols (y compris parasols cannes, parasols de jardin et parasols similaires)"
"6602","Type 12","66","02","Walking-sticks, seat-sticks, whips, riding-crops and the like","Cannes, cannes-sièges, fouets, cravaches et articles similaires"
"6603","Type 12","66","03","Trimmings, parts and accessories of articles of heading no. 6601 or 6602","Garnitures, parties et accessoires des articles du no. 6601 ou 6602"
"6701","Type 12","67","01","Skin and other parts of birds with their feather or down; feathers, parts of feather, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)","Peau et autres parties d'oiseaux avec leurs plumes ou duvet ; plumes, parties de plumes, duvet et ouvrages en ces matières (autres que les produits du n°0505 et les piquants et hampes travaillés)"
"6702","Type 12","67","02","Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit","Fleurs, feuillages et fruits artificiels et leurs parties ; articles en fleurs, feuillages ou fruits artificiels"
"6703","Type 12","67","03","Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like","Cheveux humains, apprêtés, amincis, décolorés ou autrement travaillés  ; laine ou autres poils d'animaux ou autres matières textiles, préparés pour être utilisés dans la fabrication de perruques ou similaires"
