"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"390529","Type 7","39","05","29","Vinyl acetate copolymers; (other than in aqueous dispersion), in primary forms","Copolymères d'acétate de vinyle : Autres"
"390530","Type 7","39","05","30","Poly(vinyl alcohol); whether or not containing unhydrolysed acetate groups","Poly(alcool vinylique), même contenant des groupes acétate non hydrolysés"
"390591","Type 7","39","05","91","Vinyl acetate, vinyl ester polymers, vinyl polymers; n.e.s. in heading no. 3905, in primary forms, copolymers","Autres : Copolymères"
"390599","Type 7","39","05","99","Vinyl acetate, vinyl ester polymers, vinyl polymers; n.e.s. in heading no. 3905, in primary forms, other than copolymers","Autres : Autres"
"390610","Type 7","39","06","10","Acrylic polymers; poly(methyl methacrylate), in primary forms","Poly(méthacrylate de méthyle)"
"390690","Type 7","39","06","90","Acrylic polymers; (other than polymethyl methacrylate), in primary forms","Autres"
"390710","Type 7","39","07","10","Polyacetals; in primary forms","Polyacétals"
"390720","Type 7","39","07","20","Polyethers; in primary forms, excluding polyacetals","Autres polyéthers"
"390730","Type 7","39","07","30","Epoxide resins; in primary forms","Résines époxydes"
"390740","Type 7","39","07","40","Polycarbonates; in primary forms","Polycarbonates"
"390750","Type 7","39","07","50","Alkyd resins; in primary forms","Résines alkydes"
"390760","Type 7","39","07","60","Poly(ethylene terephthalate); in primary forms","Poly(éthylène téréphtalate)"
"390791","Type 7","39","07","91","Polyesters; n.e.s. in heading no. 3907, unsaturated, in primary forms","Autres polyesters : Non saturés"
"390799","Type 7","39","07","99","Polyesters; n.e.s. in heading no. 3907, saturated, in primary forms","Autres polyesters : Autres"
"390810","Type 7","39","08","10","Polyamides; polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","Polyamide-6, -11, -12, -6,6, -6,9, -6,10 ou -6,12"
"390890","Type 7","39","08","90","Polyamides; n.e.s. in heading no. 3908, in primary forms","Autres"
"390910","Type 7","39","09","10","Amino-resins; urea and thiourea resins, in primary forms","Résines uréiques ; résines de thiourée"
"390920","Type 7","39","09","20","Amino-resins; melamine resins, in primary forms","Résines mélaminiques"
"390930","Type 7","39","09","30","Amino-resins; n.e.s. in heading no. 3909, in primary forms","Autres résines aminiques"
"390940","Type 7","39","09","40","Phenolic resins; in primary forms","Résines phénoliques"
"390950","Type 7","39","09","50","Polyurethanes; in primary forms","Polyuréthannes"
"391000","Type 7","39","10","00","Silicones; in primary forms","Silicones sous formes primaires"
"391110","Type 7","39","11","10","Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes; in primary forms","Résines de pétrole, résines de coumarone, résines d'indène, résines de coumarone-indène et polyterpènes"
"391190","Type 7","39","11","90","Polysulphides, polysulphones and similar products of chemical synthesis n.e.s. in chapter 39; in primary forms","Autres"
"391211","Type 7","39","12","11","Cellulose acetates; non-plasticised, in primary forms","Acétates de cellulose : Non plastifiés"
"391212","Type 7","39","12","12","Cellulose acetates; plasticised, in primary forms","Acétates de cellulose : Plastifiés"
"391220","Type 7","39","12","20","Cellulose nitrates (including collodions); in primary forms","Nitrates de cellulose (y compris les collodions)"
"391231","Type 7","39","12","31","Cellulose ethers; carboxymethylcellulose and its salts, in primary forms","Ethers de cellulose : Carboxyméthylcellulose et ses sels"
"391239","Type 7","39","12","39","Cellulose ethers; (other than carboxymethylcellulose and its salts), in primary forms","Ethers de cellulose : Autres"
"391290","Type 7","39","12","90","Cellulose and its chemical derivatives; n.e.s. in item no. 3912, in primary forms","Autres"
"391310","Type 7","39","13","10","Polymers, natural; alginic acid, its salts and esters, in primary forms","Acide alginique, ses sels et ses esters"
"391390","Type 7","39","13","90","Polymers, natural and modified natural; in primary forms (excluding alginic acid, its salts and esters)","Autres"
"391400","Type 7","39","14","00","Ion-exchangers; based on polymers of heading no. 3901 to 3913, in primary forms","Echangeurs d'ions à base de polymères des n°3901 à 3913, sous formes primaires"
"391510","Type 7","39","15","10","Ethylene polymers; waste, parings and scrap","De polymères de l'éthylène"
"391520","Type 7","39","15","20","Styrene polymers; waste, parings and scrap","De polymères du styrène"
"391530","Type 7","39","15","30","Vinyl chloride polymers; waste, parings and scrap","De polymères du chlorure de vinyle"
"391590","Type 7","39","15","90","Plastics n.e.s. in heading no. 3915; waste, parings and scrap","D'autres matières plastiques"
"391610","Type 7","39","16","10","Ethylene polymers; monofilament, of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked","En polymères de l'éthylène"
"391620","Type 7","39","16","20","Vinyl chloride polymers; monofilament, of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked","En polymères du chlorure de vinyle"
"391690","Type 7","39","16","90","Plastics; monofilament, of plastics n.e.s. in heading no. 3916, cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked","En autres matières plastiques"
"391710","Type 7","39","17","10","Plastics; artificial guts (sausage casings) of hardened protein or of cellulosic materials","Boyaux artificiels en protéines durcies ou en matières plastiques cellulosiques"
"391721","Type 7","39","17","21","Plastics; tubes, pipes and hoses thereof, rigid, of polymers of ethylene","Tubes et tuyaux rigides : En polymères de l'éthylène"
"391722","Type 7","39","17","22","Plastics; tubes, pipes and hoses thereof, rigid, of polymers of propylene","Tubes et tuyaux rigides : En polymères du propylène"
"391723","Type 7","39","17","23","Plastics; tubes, pipes and hoses thereof, rigid, of polymers of vinyl chloride","Tubes et tuyaux rigides : En polymères du chlorure de vinyle"
"391729","Type 7","39","17","29","Plastics; tubes, pipes and hoses thereof, rigid, of plastics n.e.s. in heading no. 3917","Tubes et tuyaux rigides : En autres matières plastiques"
"391731","Type 7","39","17","31","Plastics; tubes, pipes and hoses thereof, flexible, having a minimum burst pressure of 27.6MPa","Autres tubes et tuyaux : Tubes et tuyaux souples pouvant supporter au minimum une pression de 27,6 MPa"
"391732","Type 7","39","17","32","Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, without fittings","Autres tubes et tuyaux : Autres, non renforcés d'autres matières ni autrement associés à d'autres matières, sans accessoires"
"391733","Type 7","39","17","33","Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, with fittings","Autres tubes et tuyaux : Autres, non renforcés d'autres matières ni autrement associés à d'autres matières, avec accessoires"
"391739","Type 7","39","17","39","Plastics; tubes, pipes and hoses thereof, n.e.s. in item no. 3917.30","Autres tubes et tuyaux : Autres"
"391740","Type 7","39","17","40","Plastics; tube, pipe and hose fittings (eg joints, elbows, flanges)","Accessoires"
"391810","Type 7","39","18","10","Floor, wall or ceiling coverings; of polymers of vinyl chloride, whether or not self-adhesive, in rolls or in the form of tiles","En polymères du chlorure de vinyle"
"391890","Type 7","39","18","90","Floor, wall or ceiling coverings; of plastics (excluding polymers of vinyl chloride), whether or not self-adhesive, in rolls or in the form of tiles","En autres matières plastiques"
"391910","Type 7","39","19","10","Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, in rolls of a width not exceeding 20cm","En rouleaux d'une largeur n'excédant pas 20 cm"
"391990","Type 7","39","19","90","Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, other than in rolls of a width not exceeding 20cm","Autres"
"392010","Type 7","39","20","10","Plastics; plates, sheets, film, foil and strip, of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","En polymères de l'éthylène"
"392020","Type 7","39","20","20","Plastics; of polymers of propylene, plates, sheets, film, foil and strip, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","En polymères du propylène"
"392030","Type 7","39","20","30","Plastics; of polymers of styrene, plates, sheets, film, foil and strip, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","En polymères du styrène"
"392043","Type 7","39","20","43","Plastics; polymers of vinyl chloride, containing by weight not less than 6% of plasticisers; plates, sheets, film, foil and strip, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","En polymères du chlorure de vinyle : Contenant en poids au moins 6 % de plastifiants"
