"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"7314","Type 15","73","14","Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel","Toiles métalliques (y compris les toiles continues ou sans fin), grillages et treillis, en fils de fer ou d'acier ; tôles et bandes déployées, en fer ou en acier"
"7315","Type 15","73","15","Chain and parts thereof, of iron or steel.","Chaînes, chaînettes et leurs parties, en fonte, fer ou acier"
"7316","Type 15","73","16","Anchors, grapnels and parts thereof, of iron or steel","Ancres, grappins et leurs parties, en fonte, fer ou acier"
"7317","Type 15","73","17","Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper","Pointes, clous, punaises, crampons appointés, agrafes ondulées ou biseautées et articles similaires, en fonte, fer ou acier, même avec tête en autre matière, à l'exclusion de ceux avec tête en cuivre"
"7318","Type 15","73","18","Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel","Vis, boulons, écrous, tire-fond, crochets à pas de vis, rivets, goupilles, clavettes, rondelles (y compris les rondelles destinées à faire ressort) et articles similaires, en fonte, fer ou acier"
"7319","Type 15","73","19","Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","Aiguilles à coudre, aiguilles à tricoter, passe-lacets, crochets, poinçons à broder et articles similaires, pour usage à la main, en fer ou en acier ; épingles de sûreté et autres épingles en fer ou en acier, non dénommées ni comprises ailleurs"
"7320","Type 15","73","20","Springs and leaves for springs, of iron or steel.","Ressorts et lames de ressorts, en fer ou en acier"
"7321","Type 15","73","21","Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances, and parts thereof, of iron or steel","Poêles, chaudières à foyer, cuisinières (y compris ceux pouvant être utilisés accessoirement pour le chauffage central), barbecues, braseros, réchauds à gaz, chauffe-plats et appareils non électriques similaires, à usage domestique, ainsi que leurs parties, en fonte, fer ou acier"
"7322","Type 15","73","22","Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-driven fan or blower, and parts thereof, of iron or steel.","Radiateurs pour le chauffage central, à chauffage non électrique, et leurs parties, en fonte, fer ou acier ; générateurs et distributeurs d'air chaud (y compris les distributeurs pouvant également fonctionner comme distributeurs d'air frais ou conditionné), à chauffage non électrique, comportant un ventilateur ou une soufflerie à moteur, et leurs parties, en fonte, fer ou acier"
"7323","Type 15","73","23","Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel","Articles de ménage ou d'économie domestique et leurs parties, en fonte, fer ou acier ; paille de fer ou d'acier ; éponges, torchons, gants et articles similaires pour le récurage, le polissage ou usages analogues, en fer ou en acier"
"7324","Type 15","73","24","Sanitary ware and parts thereof, of iron or steel.","Articles d'hygiène ou de toilette, et leurs parties, en fonte, fer ou acier"
"7325","Type 15","73","25","Other cast articles of iron or steel.","Autres ouvrages moulés en fonte, fer ou acier"
"7326","Type 15","73","26","Other articles of iron or steel","Autres ouvrages en fer ou en acier"
"7401","Type 15","74","01","Copper mattes; cement copper (precipitated copper)","Mattes de cuivre ; cuivre de cément (précipité de cuivre)"
"7402","Type 15","74","02","Unrefined copper; copper anodes for electrolytic refining","Cuivre non affiné ; anodes en cuivre pour affinage électrolytique"
"7403","Type 15","74","03","Refined copper and copper alloys, unwrought","Cuivre affiné et alliages de cuivre sous forme brute"
"7404","Type 15","74","04","Copper waste and scrap","Déchets et débris de cuivre"
"7405","Type 15","74","05","Master alloys of copper","Alliages mères de cuivre"
"7406","Type 15","74","06","Copper powders and flakes","Poudres et paillettes de cuivre"
"7407","Type 15","74","07","Copper bars, rods and profiles.","Barres et profilés en cuivre"
"7408","Type 15","74","08","Copper wire","Fils de cuivre"
"7409","Type 15","74","09","Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","Tôles et bandes en cuivre, d'une épaisseur excédant 0,15 mm"
"7410","Type 15","74","10","Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.15 mm","Feuilles et bandes minces en cuivre (même imprimées ou fixées sur papier, carton, matière plastique ou supports similaires) d'une épaisseur n'excédant pas 0,15 mm (support non compris)"
"7411","Type 15","74","11","Copper tubes and pipes.","Tubes et tuyaux en cuivre"
"7412","Type 15","74","12","Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","Accessoires de tuyauterie (raccords, coudes, manchons, par exemple), en cuivre"
"7413","Type 15","74","13","Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated","Torons, câbles, tresses et articles similaires, en cuivre, non isolés pour l'électricité"
"7415","Type 15","74","15","Nails, tacks, drawing pins, staples (other than those of heading 83.05) and similar articles, of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of copper","Pointes, clous, punaises, crampons appointés et articles similaires, en cuivre ou avec tige en fer ou en acier et tête en cuivre ; vis, boulons, écrous, crochets à pas de vis, rivets, goupilles, chevilles, clavettes, rondelles (y compris les rondelles destinées à faire ressort) et articles similaires, en cuivre"
"7418","Type 15","74","18","Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper","Articles de ménage ou d'économie domestique, d'hygiène ou de toilette, et leurs parties, en cuivre ; éponges, torchons, gants et articles similaires pour le récurage, le polissage ou usages analogues, en cuivre"
"7419","Type 15","74","19","Other articles of copper.","Autres ouvrages en cuivre"
"7501","Type 15","75","01","Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy.","Mattes de nickel, « sinters » d'oxydes de nickel et autres produits intermédiaires de la métallurgie du nickel"
"7502","Type 15","75","02","Unwrought nickel.","Nickel sous forme brute"
"7503","Type 15","75","03","Nickel waste and scrap","Déchets et débris de nickel"
"7504","Type 15","75","04","Nickel powders and flakes","Poudres et paillettes de nickel"
"7505","Type 15","75","05","Nickel bars, rods, profiles and wire","Barres, profilés et fils, en nickel"
"7506","Type 15","75","06","Nickel plates, sheets, strip and foil.","Tôles, bandes et feuilles, en nickel"
"7507","Type 15","75","07","Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves).","Tubes, tuyaux et accessoires de tuyauterie (raccords, coudes, manchons, par exemple), en nickel"
"7508","Type 15","75","08","Other articles of nickel.","Autres ouvrages en nickel"
"7601","Type 15","76","01","Unwrought aluminium.","Aluminium sous forme brute"
"7602","Type 15","76","02","Aluminium waste and scrap","Déchets et débris d'aluminium"
"7603","Type 15","76","03","Aluminium powders and flakes.","Poudres et paillettes d'aluminium"
"7604","Type 15","76","04","Aluminium bars, rods and profiles.","Barres et profilés en aluminium"
"7605","Type 15","76","05","Aluminium wire.","Fils en aluminium"
"7606","Type 15","76","06","Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","Tôles et bandes en aluminium, d'une épaisseur excédant 0,2 mm."
"7607","Type 15","76","07","Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm.","Feuilles et bandes minces en aluminium (même imprimées ou fixées sur papier, carton, matières plastiques ou supports similaires) d'une épaisseur n'excédant pas 0,2 mm (support non compris)."
"7608","Type 15","76","08","Aluminium tubes and pipes.","Tubes et tuyaux en aluminium"
"7609","Type 15","76","09","Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves)","Accessoires de tuyauterie (raccords, coudes, manchons, par exemple), en aluminium"
"7610","Type 15","76","10","Aluminium structures (excluding prefabricated buildings of heading 94.06) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminium plates, rods, profiles, tubes and the like, prepared for use in structures.","Constructions et parties de constructions (ponts et éléments de ponts, tours, pylônes, piliers, colonnes, charpentes, toitures, portes et fenêtres et leurs cadres, chambranles et seuils, balustrades, par exemple), en aluminium, à l'exception des constructions préfabriquées du n°94.06 ; tôles, barres, profilés, tubes et similaires, en aluminium, préparés en vue de leur utilisation dans la construction"
