"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"6804","Type 13","68","04","Millstones, grindstones, grinding wheels, etc without frameworks, for grinding, sharpening, polishing, etc and parts thereof, natural stone, agglomerated natural or artificial abrasives or of ceramics","Meules et articles similaires, sans bâtis, à moudre, à défibrer, à broyer, à aiguiser, à polir, à rectifier, à trancher ou à tronçonner, pierres à aiguiser ou à polir à la main, et leurs parties, en pierres naturelles, en abrasifs naturels ou artificiels agglomérés ou en céramique, même avec parties en autres matières"
"6805","Type 13","68","05","Abrasive powder or grain; natural or artificial, on a base of textile material, of paper, paperboard or of other material, whether or not cut to shape or sewn or otherwise made up","Abrasifs naturels ou artificiels en poudre ou en grains, appliqués sur produits textiles, papier, carton ou autres matières, même découpés, cousus ou autrement assemblés"
"6806","Type 13","68","06","Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials","Laines de laitier, de scories, de roche et laines minérales similaires ; vermiculite expansée, argiles expansées, mousse de scories et produits minéraux similaires expansés ; mélanges et ouvrages en matières minérales à usages d'isolants thermiques ou sonores ou pour l'absorption du son, à l'exclusion de ceux des n°6811, 6812 ou du Chapitre 69"
"6807","Type 13","68","07","Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch)","Ouvrages en asphalte ou en produits similaires (poix de pétrole, brais, par exemple)"
"6808","Type 13","68","08","Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders","Panneaux, planches, carreaux, blocs et articles similaires, en fibres végétales, en paille ou en copeaux, plaquettes, particules, sciures ou autres déchets de bois, agglomérés avec du ciment, du plâtre ou d'autres liants minéraux"
"6809","Type 13","68","09","Plaster or compositions based on plaster; articles thereof","Ouvrages en plâtre ou en compositions à base de plâtre"
"6810","Type 13","68","10","Cement, concrete or artificial stone; whether or not reinforced, articles thereof","Ouvrages en ciment, en béton ou en pierre artificielle, même armés"
"6811","Type 13","68","11","Asbestos-cement, of cellulose fibre-cement or the like","Ouvrages en amiante-ciment, cellulose-ciment ou similaires"
"6812","Type 13","68","12","Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813","Amiante (asbeste) travaillé, en fibres ; mélanges à base d'amiante ou à base d'amiante et de carbonate de magnésium ; ouvrages en ces mélanges ou en amiante (fils, tissus, vêtements, coiffures, chaussures, joints, par exemple), même armés, autres que ceux des n°6811 ou 6813"
"6813","Type 13","68","13","Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for brakes, clutches or the like, with a basis of asbestos, other mineral substances, or cellulose","Garnitures de friction (plaques, rouleaux, bandes, segments, disques, rondelles, plaquettes, par exemple), non montées, pour freins, pour embrayages ou pour tous organes de frottement, à base d'amiante (asbeste), d'autres substances minérales ou de cellulose, même combinés avec des textiles ou d'autres matières"
"6814","Type 13","68","14","Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials","Mica travaillé et ouvrages en mica, y compris le mica aggloméré ou reconstitué, même sur support en papier, en carton ou en autres matières"
"6815","Type 13","68","15","Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included","Ouvrages en pierre ou en autres matières minérales (y compris les fibres de carbone, les ouvrages en ces matières et en tourbe), non dénommés ni compris ailleurs"
"6901","Type 13","69","01","Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths","Briques, dalles, carreaux et autres pièces céramiques en farines siliceuses fossiles (kieselguhr, tripolite, diatomite, par exemple) ou en terres siliceuses analogues"
"6902","Type 13","69","02","Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; other than those of siliceous fossil meals or similar siliceous earths","Briques, dalles, carreaux et pièces céramiques analogues de construction, réfractaires, autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues"
"6903","Type 13","69","03","Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths","Autres articles céramiques réfractaires (cornues, creusets, moufles, busettes, tampons, supports, coupelles, tubes, tuyaux, gaines, baguettes, par exemple), autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues"
"6904","Type 13","69","04","Ceramic building bricks, floor blocks, support or filler tiles and the like","Briques de construction, hourdis, cache-poutrelles et articles similaires, en céramique"
"6905","Type 13","69","05","Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods","Tuiles, éléments de cheminée, conduits de fumée, ornements architectoniques, en céramique, et autres poteries de bâtiment"
"6906","Type 13","69","06","Ceramic pipes, conduits, guttering and pipe fittings","Tuyaux, gouttières et accessoires de tuyauterie, en céramique"
"6907","Type 13","69","07","Ceramic flags and paving, hearth or wall tiles, unglazed; unglazed ceramic mosaic cubes and the like, whether or not on a backing","Carreaux et dalles de pavement ou de revêtement, non vernissés ni émaillés, en céramique ; cubes, dés et articles similaires pour mosaïques, non vernissés ni émaillés, en céramique, même sur support"
"6908","Type 13","69","08","Ceramic flags and paving, hearth or wall tiles, glazed; glazed ceramic mosaic cubes and the like, whether or not on a backing","Carreaux et dalles de pavement ou de revêtement, vernissés ou émaillés, en céramique ; cubes, dés et articles similaires pour mosaïques, vernissés ou émaillés, en céramique, même sur support"
"6909","Type 13","69","09","Ceramic ware for laboratory, chemical, other technical uses; ceramic troughs, tubs, similar receptacles used in agriculture; ceramic pots, jars and similar used in the conveyance or packing of goods","Appareils et articles pour usages chimiques ou autres usages techniques, en céramique ; auges, bacs et récipients similaires pour l'économie rurale, en céramique ; cruchons et récipients similaires de transport ou d'emballage, en céramique"
"6910","Type 13","69","10","Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures","Eviers, lavabos, colonnes de lavabos, baignoires, bidets, cuvettes d'aisance, réservoirs de chasse, urinoirs et appareils fixes similaires pour usages sanitaires, en céramique"
"6911","Type 13","69","11","Tableware, kitchenware, other household articles and toilet articles; of porcelain or china","Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en porcelaine"
"6912","Type 13","69","12","Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china","Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en céramique, autres qu'en porcelaine"
"6913","Type 13","69","13","Statuettes and other ornamental ceramic articles","Statuettes et autres objets d'ornementation en céramique"
"6914","Type 13","69","14","Ceramic articles; n.e.c. in chapter 69","Autres ouvrages en céramique"
"7001","Type 13","70","01","Glass; cullet and other waste and scrap of glass, glass in the mass","Calcin et autres déchets et débris de verre ; verre en masse"
"7002","Type 13","70","02","Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked","Verre en billes (autres que les microsphères du n°7018), barres, baguettes ou tubes, non travaillé"
"7003","Type 13","70","03","Glass; cast glass and rolled glass in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Verre dit « coulé », en plaques, feuilles ou profilés, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé"
"7004","Type 13","70","04","Glass; drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Verre étiré ou soufflé, en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé"
"7005","Type 13","70","05","Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Glace (verre flotté et verre douci ou poli sur une ou deux faces) en plaques ou en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillée"
"7006","Type 13","70","06","Glass of heading no. 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, not framed or fitted with other materials","Verre des n°7003, 7004 ou 7005, courbé, biseauté, gravé, percé, émaillé ou autrement travaillé, mais non encadré ni associé à d'autres matières"
